672,0.026716584,0.025854168,0.025118478,0.024836298,0.024854956,0.025359904,0.02602548,0.026170427,0.026566651,0.026701316,0.026741749,0.027220592,0.02788464,0.028302031,0.028412536,0.028402844,0.028665189,0.029074278,0.029359743,0.029706573,0.029962467
696,0.026657907,0.025618827,0.024765685,0.024505982,0.024524635,0.025014129,0.025693811,0.02589751,0.026299423,0.026422627,0.026427718,0.026878988,0.027522933,0.027939027,0.028049355,0.028037461,0.028268708,0.028661177,0.028959874,0.029259169,0.029481474
720,0.026653636,0.025503505,0.024523249,0.024268366,0.024282591,0.024743892,0.025423624,0.025667056,0.02607921,0.02622628,0.026206484,0.026634654,0.027269991,0.027681692,0.02779874,0.027783666,0.02797251,0.028338393,0.028645303,0.028920868,0.029114718
744,0.026619652,0.025419848,0.024382921,0.024098538,0.024098298,0.024448531,0.025123134,0.025495466,0.025900193,0.02606421,0.026078098,0.026476368,0.027033314,0.027439056,0.027610922,0.02759763,0.027741501,0.028090624,0.028423371,0.028681483,0.028838215
768,0.026634788,0.025376564,0.024252322,0.023965735,0.023947291,0.024323151,0.024984282,0.02534713,0.025718099,0.025893666,0.025973473,0.026372297,0.026842989,0.027215997,0.027469134,0.027477186,0.027587159,0.027931698,0.028269548,0.028514342,0.028653406
792,0.026695564,0.025433196,0.024184987,0.023851624,0.023812436,0.024146529,0.024831463,0.025244301,0.025574986,0.02576638,0.025881272,0.026280567,0.026829518,0.027191261,0.027382854,0.027406365,0.027487852,0.027807387,0.02815322,0.028390095,0.028508689
816,0.026719972,0.025488148,0.024176631,0.023773869,0.023714138,0.024002042,0.024671869,0.025128519,0.025453687,0.025644166,0.025785396,0.0261767,0.026689688,0.027067238,0.027311467,0.027361065,0.02743699,0.027732044,0.028069785,0.028314203,0.028430482
840,0.026691362,0.025490256,0.02419983,0.023730682,0.023635281,0.023882614,0.024462895,0.024935426,0.02531527,0.025538076,0.025719656,0.026109768,0.026586851,0.02695759,0.027247749,0.027346065,0.027427888,0.027690792,0.028020414,0.028276712,0.028399397
864,0.026786881,0.025623569,0.024235705,0.023719972,0.023601625,0.023808278,0.024415681,0.024921909,0.025246123,0.025455397,0.025653355,0.026035111,0.026396357,0.026760308,0.027179582,0.027326141,0.027428001,0.02767707,0.027991477,0.028270656,0.028406454
888,0.026827129,0.025742043,0.024332507,0.023735395,0.023589322,0.02375797,0.024332231,0.024837352,0.025171271,0.025406394,0.025602542,0.025966423,0.026404193,0.026817089,0.027177285,0.02731563,0.027417587,0.027645431,0.027970865,0.028276812,0.028430251
912,0.026877269,0.025882905,0.024460381,0.023784457,0.023615751,0.02374858,0.02428058,0.02480498,0.02514687,0.025376258,0.02557569,0.025919596,0.026344327,0.026718188,0.027096272,0.027303824,0.027428543,0.027655549,0.027977809,0.02829909,0.028467054
936,0.026931165,0.026047645,0.024628263,0.0238667,0.023666183,0.023776015,0.024266498,0.024771737,0.025128942,0.025372179,0.025569098,0.025888681,0.026307175,0.026691634,0.027074289,0.0273061,0.027430478,0.027644955,0.027965644,0.028294647,0.028485229
960,0.026923867,0.026173119,0.024829103,0.023969447,0.02374745,0.023827525,0.024271963,0.024759702,0.02513643,0.025391839,0.025587086,0.025872566,0.026287202,0.026699083,0.027073694,0.027327312,0.02746365,0.027662953,0.027978472,0.028319255,0.028519755
984,0.026977044,0.026355512,0.025041599,0.024101734,0.023851387,0.023873426,0.024269527,0.024789812,0.025176978,0.025423666,0.025623344,0.025924219,0.02633585,0.026722278,0.027084155,0.027342845,0.027497413,0.027706154,0.028007587,0.028342698,0.028556217
1008,0.0271098,0.026620848,0.025266664,0.024251683,0.023977427,0.0240092,0.024312479,0.024763277,0.025204441,0.025471751,0.025665404,0.025933381,0.026358137,0.026809463,0.027147442,0.02738487,0.027555499,0.027746735,0.028038986,0.028385662,0.028608577
